time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260506_200257,100000,9,9,0.0533,0.0533,0.0754,True,adaptive_global_success_one_zero_old,0.000000000000000,0.000000000000000,0.000000000000000,113.0892
260506_194722,10000,9,9,0.0800,0.0000,0.1131,True,adaptive_global_success_one_zero_old,0.127000000000000,0.127400000000000,0.024200000000000,436.012
260506_201301,100000,9,9,0.0600,0.0600,0.0849,True,adaptive_global_success_one_zero_old,0.000360000000000,0.000290000000000,0.000000000000000,174.9476
260506_195125,10000,9,9,0.0867,0.0000,0.1226,True,adaptive_global_success_one_zero_old,0.224600000000000,0.234800000000000,0.131500000000000,537.012
260506_194521,50000,9,9,0.0733,0.0000,0.1037,True,adaptive_global_success_one_zero_old,0.027680000000000,0.025800000000000,0.000700000000000,322.0112
260506_201520,50000,9,9,0.0667,0.0667,0.0943,True,adaptive_global_success_one_zero_old,0.011640000000000,0.012400000000000,0.000160000000000,281.9752
260506_202010,10000,9,9,0.0800,0.0800,0.1131,True,adaptive_global_success_one_zero_old,0.213200000000000,0.221300000000000,0.101700000000000,543.452
260506_195239,10000,9,9,0.0933,0.0000,0.1320,True,adaptive_global_success_one_zero_old,0.248100000000000,0.242600000000000,0.230800000000000,603.06
260506_202311,10000,9,9,0.0867,0.0867,0.1226,True,adaptive_global_success_one_zero_old,0.253100000000000,0.238800000000000,0.223400000000000,613.192
260506_195855,10000,9,9,0.1000,0.0000,0.1414,True,adaptive_global_success_one_zero_old,0.253600000000000,0.245800000000000,0.248900000000000,631.604
260506_201930,50000,9,9,0.0733,0.0733,0.1037,True,adaptive_global_success_one_zero_old,0.093140000000000,0.093040000000000,0.010480000000000,418.028
260506_202535,10000,9,9,0.0933,0.0933,0.1320,True,adaptive_global_success_one_zero_old,0.253500000000000,0.249200000000000,0.246700000000000,635.888
260507_012901,100000,9,9,0.0400,0.0000,0.0566,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_014026,100000,9,9,0.0467,0.0000,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_014946,100000,9,9,0.0533,0.0000,0.0754,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_030006,100000,9,9,0.0400,0.0400,0.0566,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
260507_032024,100000,9,9,0.0467,0.0467,0.0660,True,default_tracking_old,0.000000000000000,0.000000000000000,0.000000000000000,720.0
