time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260514_154902,10000,3,3,0.1200,0.1200,0.0849,True,adaptive_global_joint_success_one_zero,0.094200000000000,0.095400000000000,0.013900000000000,7.318
260514_154902,10000,3,3,0.1267,0.1267,0.0896,True,adaptive_global_joint_success_one_zero,0.131300000000000,0.135800000000000,0.032800000000000,8.3636
260514_154812,100000,3,3,0.0800,0.0000,0.0566,True,adaptive_global_joint_success_one_zero,0.000000000000000,0.000000000000000,0.000000000000000,0.46548
260514_154812,100000,3,3,0.0867,0.0000,0.0613,True,adaptive_global_joint_success_one_zero,0.000020000000000,0.000020000000000,0.000000000000000,0.93572
260514_154844,50000,3,3,0.1067,0.1067,0.0754,True,adaptive_global_joint_success_one_zero,0.028900000000000,0.028840000000000,0.001220000000000,5.17824
260514_154849,50000,3,3,0.1133,0.1133,0.0801,True,adaptive_global_joint_success_one_zero,0.058540000000000,0.056220000000000,0.004940000000000,6.26744
260514_154823,100000,3,3,0.0933,0.0000,0.0660,True,adaptive_global_joint_success_one_zero,0.000190000000000,0.000220000000000,0.000000000000000,1.53396
260514_154823,100000,3,3,0.1000,0.0000,0.0707,True,adaptive_global_joint_success_one_zero,0.001150000000000,0.001310000000000,0.000000000000000,2.27044
260514_154917,10000,3,3,0.1400,0.1400,0.0990,True,adaptive_global_joint_success_one_zero,0.204500000000000,0.203600000000000,0.087400000000000,10.6736
260514_154917,10000,3,3,0.1333,0.1333,0.0943,True,adaptive_global_joint_success_one_zero,0.178400000000000,0.175900000000000,0.058200000000000,9.5044
260514_154834,100000,3,3,0.0800,0.0800,0.0566,True,adaptive_global_joint_success_one_zero,0.000040000000000,0.000080000000000,0.000000000000000,1.28112
260514_154842,100000,3,3,0.0867,0.0867,0.0613,True,adaptive_global_joint_success_one_zero,0.000780000000000,0.000740000000000,0.000010000000000,2.1084
