time,n_iter,distance,n_round,sigma,sigma_GKP,sigma_idle,with_info,method,X_err_rate,Z_err_rate,Y_err_rate,avg_n_measure
260604_162826,100000,7,16,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-16,0.000460000000000,0.000410000000000,0.000000000000000,179.0556
260604_163949,100000,7,18,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-18,0.000730000000000,0.000600000000000,0.000000000000000,96.0
260604_163221,100000,7,17,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-17,0.000500000000000,0.000580000000000,0.000000000000000,187.67784
260604_164345,100000,7,19,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-19,0.000640000000000,0.000720000000000,0.000000000000000,96.0
260604_144442,100000,5,46,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45-46,0.008500000000000,0.007660000000000,0.000040000000000,368.94396
260604_164909,100000,7,20,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-20,0.000810000000000,0.000900000000000,0.000000000000000,96.0
260604_163845,100000,7,18,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-18,0.000710000000000,0.000570000000000,0.000000000000000,193.05048
260604_165314,100000,7,21,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21,0.000980000000000,0.000930000000000,0.000000000000000,96.0
260604_164026,100000,7,19,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-19,0.000790000000000,0.000740000000000,0.000000000000000,197.3208
260604_145853,100000,5,47,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45-47,0.008560000000000,0.008830000000000,0.000130000000000,377.69736
260604_164754,100000,7,20,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-20,0.000820000000000,0.000600000000000,0.000000000000000,201.15048
260604_170213,100000,7,22,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-22,0.001230000000000,0.001350000000000,0.000000000000000,144.0
260604_165103,100000,7,21,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21,0.000780000000000,0.000850000000000,0.000000000000000,204.67104
260604_170551,100000,7,23,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-23,0.001530000000000,0.001880000000000,0.000000000000000,144.0
260604_150959,100000,5,48,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45-48,0.009610000000000,0.008100000000000,0.000110000000000,381.28056
260604_171356,100000,7,24,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-24,0.001920000000000,0.001800000000000,0.000010000000000,144.0
260604_165608,100000,7,22,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-22,0.000990000000000,0.000870000000000,0.000000000000000,252.50424
260604_151704,100000,5,49,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45-49,0.009090000000000,0.008750000000000,0.000110000000000,384.44892
260604_171848,100000,7,25,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-25,0.001600000000000,0.001770000000000,0.000000000000000,144.0
260604_172449,100000,7,26,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-26,0.001870000000000,0.001790000000000,0.000010000000000,144.0
260604_172950,100000,7,27,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-27,0.002110000000000,0.001820000000000,0.000020000000000,144.0
260604_152809,100000,5,50,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_5-10-15-20-25-30-35-40-45-50,0.009470000000000,0.008910000000000,0.000100000000000,386.78376
260604_170508,100000,7,23,0.0785,0.0785,0.0555,True,adaptive_round_global_joint_success_parity_zero_TARGET_7-14-21-23,0.001140000000000,0.001080000000000,0.000000000000000,271.78392
260604_174135,100000,7,28,0.0785,0.0785,0.0555,True,skip_round_zero_TARGET_7-14-21-28,0.002170000000000,0.002140000000000,0.000010000000000,144.0
